order_id,product_id,add_to_cart_order,reordered
30391,18,2,1
847,88,7,0
7357,99,9,1
9606,71,8,1
33495,58,5,1
42663,92,3,0
47192,86,9,1
4003,42,2,1
887,13,9,1
26951,98,3,1
34159,52,5,1
13907,51,3,1
37102,39,2,1
28245,48,10,1
47701,97,8,1
5998,12,9,0
14224,90,8,1
46967,13,8,0
49537,33,8,1
21482,13,6,0
7301,100,3,0
46358,36,6,0
28700,34,8,0
36626,39,5,1
48785,68,9,0
13060,87,5,1
47166,3,7,1
39016,90,6,0
17000,97,6,1
46135,24,1,0
30248,5,10,0
15867,15,7,0
20686,14,9,1
40686,74,7,0
47008,81,4,0
23175,4,3,1
2213,54,4,1
18472,94,6,0
42537,86,5,0
31780,92,4,0
18513,66,7,1
45986,99,9,0
19587,25,6,1
14927,5,1,1
9739,6,9,1
28282,88,2,0
28133,53,9,1
12080,83,5,1
2263,13,5,1
9240,23,5,0
46069,64,4,1
39386,52,1,1
10340,29,3,0
7592,23,7,1
16065,24,4,1
46175,10,5,1
7085,61,9,1
21050,3,5,1
4703,81,1,1
36506,86,8,1
22292,75,8,0
43182,36,8,1
48356,73,7,0
19528,56,9,0
39933,91,10,0
10112,9,7,1
12244,97,1,0
17279,2,9,0
39097,69,4,0
22596,7,6,1
12941,57,5,0
11205,27,7,0
45527,40,6,0
13982,95,9,1
29756,5,9,0
44843,20,10,0
24343,62,9,0
18923,97,8,1
9072,78,7,1
31066,19,1,1
20653,40,4,0
13617,92,2,0
25202,42,9,1
23727,92,2,0
32292,37,3,1
19457,58,4,1
35367,34,7,0
44013,62,1,1
20893,26,4,0
16178,28,10,1
12460,97,9,1
11346,26,9,1
26096,95,7,0
8910,96,2,1
2137,2,10,1
45602,81,7,1
39089,68,1,1
11698,27,3,1
31217,56,5,0
16323,80,6,0
24529,21,7,1
16408,78,5,0
22033,50,4,1
8504,86,10,1
41559,15,5,0
11743,37,10,0
25397,22,10,1
594,23,9,1
1950,8,5,0
46438,6,9,0
14480,54,9,1
8151,72,5,1
25137,72,4,0
42061,31,10,0
22010,20,7,0
30138,5,6,0
30694,50,10,0
15736,40,5,0
47528,22,10,0
15163,94,7,1
3450,67,9,0
11225,58,5,0
40812,11,1,1
6555,20,5,0
45150,69,1,1
7942,80,8,1
26681,43,5,1
14248,18,6,1
42849,38,2,0
46609,67,6,0
31174,96,2,1
49875,31,5,1
13786,75,3,1
22173,45,3,1
11381,71,3,1
1203,66,8,1
9868,54,6,0
12928,100,1,1
14220,80,6,0
24199,38,9,1
32849,40,6,1
44477,76,8,1
38517,83,6,1
45601,65,10,1
24371,27,1,1
38705,47,3,1
6390,20,7,0
45307,75,5,0
25683,21,4,0
45925,3,4,0
4618,98,10,0
42760,38,10,0
23531,7,7,1
4843,51,7,1
24046,5,7,1
4435,45,6,0
40261,88,2,1
46512,13,1,0
4757,25,10,0
36057,31,3,1
35139,53,9,1
20289,97,9,1
5124,81,9,1
49988,80,6,0
4376,16,7,0
1805,95,2,0
20070,14,3,1
18969,48,4,1
45128,99,8,1
45739,9,5,1
29541,5,10,0
17589,60,7,0
39429,8,2,0
13297,1,3,0
18551,26,1,0
4670,92,4,0
35373,45,6,0
1030,22,3,0
34700,40,2,0
37996,34,4,0
33666,47,6,1
33903,42,8,1
2877,9,1,0
37979,29,6,0
1893,31,10,0
15699,48,1,0
24563,95,5,0
48442,10,3,0
42746,60,3,1
2897,61,4,1
27635,33,5,0
16621,58,4,0
36074,68,6,0
36077,66,5,1
806,48,5,1
41191,39,5,1
34504,100,8,0
42117,38,5,0
33393,85,4,1
32477,79,8,0
36162,71,1,0
20954,19,3,1
19956,87,2,1
7409,36,8,1
1436,13,10,0
23031,41,9,1
43581,66,10,1
24265,16,6,1
10773,74,5,1
3153,63,5,1
31254,49,2,0
28371,86,4,1
36501,11,5,0
43804,40,2,0
36120,21,7,1
24397,99,7,0
35616,38,5,0
47324,100,3,1
166,75,10,1
18961,56,4,1
1690,4,2,0
17515,43,2,1
35821,65,9,0
8418,15,7,0
33597,78,1,0
37295,10,2,1
26616,35,4,1
21989,17,6,1
38491,90,9,0
15876,81,7,0
12059,28,8,0
9876,52,10,0
19592,37,5,1
37835,75,6,1
36198,53,7,0
15729,28,10,0
28345,77,10,1
46224,32,3,1
31466,66,7,1
32658,61,1,1
47893,100,4,0
43037,29,3,1
24158,68,3,1
3647,2,7,0
32212,26,2,0
30620,71,8,1
19676,94,9,1
8098,26,2,0
49217,45,7,1
39542,78,2,0
27536,67,8,1
36943,38,4,1
47888,66,4,1
7277,11,9,1
1239,54,1,1
1198,97,3,0
15386,67,8,0
2814,25,1,1
37728,8,1,1
3355,5,3,1
48111,43,9,1
43513,45,3,0
8477,20,1,0
20027,60,10,0
23136,96,10,1
2270,25,7,1
5559,41,7,1
48155,83,4,1
33434,15,1,1
5817,76,1,0
6762,63,2,0
40210,30,4,0
5208,84,9,0
12548,21,9,0
49219,25,2,1
25956,36,5,0
11464,45,4,0
8327,41,3,1
20342,71,6,1
13638,99,1,0
46345,82,1,1
12274,87,5,1
18267,97,4,1
29993,35,5,1
7558,28,6,1
42129,13,10,1
20156,21,3,1
4027,9,6,1
38644,1,4,0
41672,25,9,1
21616,84,5,0
7801,41,1,1
20252,10,6,0
2570,34,4,0
40772,72,8,1
1899,12,3,0
37979,25,4,0
47559,29,2,1
499,94,8,1
41161,99,10,1
9239,3,9,0
40974,40,4,1
28295,7,2,0
34149,47,5,0
30743,50,10,1
10433,2,6,0
25917,46,3,1
41784,80,10,1
45281,29,7,1
18317,81,10,0
30569,20,6,1
49806,12,2,1
12765,5,2,1
9774,44,4,0
1360,7,7,1
2047,81,7,0
18183,39,6,1
35371,97,9,1
31903,63,4,0
39601,30,3,1
19342,4,1,0
30924,4,3,0
41027,2,3,1
40347,27,10,1
15586,26,2,0
9178,24,3,0
27054,99,3,0
20485,22,1,1
15039,63,2,1
45325,42,2,0
28181,21,3,1
15649,54,8,1
20074,62,6,1
44168,87,1,1
19564,65,1,0
4981,81,9,0
35242,37,9,1
19973,81,7,1
38988,95,6,1
690,37,10,1
49683,30,1,1
49327,43,5,0
41754,6,4,0
4982,93,2,1
31770,87,8,1
29575,9,9,1
28095,31,10,0
11123,12,8,1
12998,11,5,1
13706,40,8,0
41923,22,9,1
8555,87,8,1
13282,13,2,1
20981,65,5,0
42748,16,8,0
24896,73,7,1
7899,43,10,1
13822,43,1,0
43863,56,5,0
4278,60,9,1
44431,56,6,0
38859,76,1,0
34370,6,8,1
40004,72,6,1
17451,96,4,1
11018,30,4,1
20615,34,2,1
42239,89,10,1
43128,42,9,1
35781,78,6,1
30437,57,10,1
1335,30,3,1
25649,93,4,1
37700,36,1,1
48143,92,9,1
36384,77,1,1
31546,30,7,0
19597,48,8,0
9156,22,6,1
2485,26,5,0
21427,85,1,0
34620,30,8,1
26942,38,3,1
47032,61,1,1
32886,27,8,1
23503,93,7,1
3329,23,4,1
22709,36,7,1
38683,82,3,0
32373,86,8,1
5463,52,5,0
32754,20,9,0
45686,25,9,1
47077,20,3,0
41663,35,8,0
37763,88,5,1
30975,32,2,0
39478,25,5,0
26661,4,10,1
1189,76,2,0
32431,12,8,0
47975,44,10,1
31031,38,2,1
28398,57,7,1
18233,15,10,0
10401,20,4,1
33198,52,8,1
47610,96,3,1
42276,29,5,1
21380,66,8,1
18527,29,9,0
26497,41,7,0
16248,89,8,0
19886,68,7,1
13158,25,1,0
17025,52,5,1
18977,5,8,1
21997,50,10,0
44799,43,5,0
11031,35,9,0
34323,85,8,1
45125,76,2,1
24842,58,8,1
10970,80,6,0
12716,16,9,1
24317,42,10,1
32871,2,4,1
48609,68,10,1
13605,35,6,1
34061,28,4,1
25060,30,9,1
43286,35,5,1
26027,94,7,1
23803,65,10,1
8071,57,4,1
39099,96,4,1
35162,33,10,1
8358,54,5,1
11123,95,3,1
38863,17,9,0
43135,96,5,1
18543,79,7,0
13730,46,6,1
28331,75,5,0
35755,30,4,1
49031,62,3,0
11752,79,6,1
30236,33,2,1
42045,12,9,1
182,17,5,0
17616,23,2,0
11336,48,3,1
14731,87,1,1
43474,1,3,1
45648,5,7,1
24711,74,4,1
36386,40,7,1
16279,27,9,0
32015,79,10,0
38851,41,6,1
29616,60,6,1
39177,77,6,0
28433,47,10,1
43252,55,3,1
6713,65,8,1
13579,17,9,1
24029,72,6,1
43958,82,3,1
16043,25,8,0
26812,91,9,1
2834,25,5,0
13936,98,9,1
25661,43,9,1
44705,5,10,1
33815,79,9,0
27349,25,9,1
2685,35,3,0
43921,25,8,1
4754,58,4,1
34048,56,1,0
25826,86,5,1
8253,9,2,1
45765,39,4,0
14767,10,7,1
30131,75,10,0
45271,33,10,1
43,49,6,1
7213,61,3,1
12727,95,10,1
9870,70,8,1
18774,66,9,0
34653,72,9,0
26614,38,2,1
1902,20,7,1
43816,35,8,1
30807,96,8,1
717,76,4,1
18789,47,5,0
10490,70,9,1
10518,84,2,0
1639,10,6,1
48391,8,1,1
1885,86,2,0
28843,37,9,0
40442,47,4,0
10917,31,9,0
38868,20,9,1
41772,76,2,1
44903,51,2,0
19148,94,9,1
34716,68,3,0
25221,62,2,0
37892,45,6,1
14827,16,1,0
38261,44,5,1
12493,11,5,1
7171,39,5,0
7092,12,4,1
19744,85,8,0
32791,45,10,1
27822,29,1,1
48801,18,10,0
25210,6,4,1
38556,58,8,0
22369,61,10,0
5086,19,9,0
3826,9,3,0
3239,43,7,0
12342,64,8,0
31005,29,10,0
4441,76,5,1
39471,70,9,1
42471,80,4,0
365,57,8,1
4098,38,5,1
44298,76,7,1
20676,93,3,1
46377,81,5,1
23791,6,4,0
11646,41,2,1
31790,54,2,0
37467,55,6,0
33526,2,9,1
30525,52,1,1
2614,89,3,1
44533,7,10,0
36768,5,6,1
12510,16,2,1
16149,60,9,0
31785,27,3,0
29914,2,4,1
28016,55,6,1
29835,78,1,0
27056,5,2,0
2542,76,9,0
839,30,2,1
18561,94,6,1
47397,92,9,1
19815,21,9,0
21919,20,6,1
22545,85,1,1
30891,11,7,1
21425,95,10,1
36021,10,9,0
42777,67,9,1
31974,93,9,1
29238,79,9,0
25570,21,2,1
44606,78,8,1
24203,36,6,0
38671,10,6,0
4519,22,6,1
29300,58,8,1
14426,22,10,0
45705,24,1,0
48649,67,2,1
8589,26,2,1
33721,40,10,0
19843,35,1,1
25816,5,6,1
5027,85,7,1
14478,14,6,1
15331,31,10,1
20451,77,5,0
46485,67,9,1
28312,39,10,0
14499,13,5,0
45067,88,5,1
31692,15,4,1
32710,72,9,1
49556,81,6,0
4286,97,7,1
16467,57,1,1
14514,92,8,0
43931,21,6,0
4638,15,1,1
40092,55,1,1
9895,33,5,1
42158,87,4,0
30736,62,4,0
26270,76,4,1
47129,41,10,1
1590,8,7,1
16028,32,8,1
26601,78,2,1
35322,91,10,0
34579,2,7,1
26875,64,5,1
6225,2,1,0
7778,78,10,1
42811,59,6,1
46314,26,6,1
4862,69,6,0
34679,61,7,0
49931,49,5,1
30759,87,10,1
42735,28,4,1
20843,59,9,1
2586,36,4,1
4820,30,4,1
9001,1,4,0
2693,10,1,1
49698,66,6,1
44991,9,2,1
38859,70,2,1
43969,14,6,1
22647,93,1,1
20632,66,1,1
39966,29,7,0
8706,95,2,1
40186,98,8,1
48389,16,6,0
46275,9,1,1
871,30,2,1
16857,77,5,1
4574,66,1,1
24444,99,9,1
21617,93,6,0
43710,54,7,0
25315,88,4,1
4407,70,9,0
42907,39,6,0
47703,95,3,0
20304,100,2,1
32603,59,9,1
3703,28,1,0
34522,68,7,0
13255,88,9,1
48340,22,4,1
14829,14,3,1
41573,93,5,0
28305,33,8,0
15473,48,4,0
26254,8,6,1
44313,94,1,1
15250,20,5,0
24659,25,9,1
1160,11,3,1
47057,88,1,1
33882,23,10,1
1192,62,7,1
1058,83,5,1
32505,20,4,1
9779,76,5,1
27049,31,2,1
23685,45,2,1
42937,46,10,1
49077,12,6,0
22968,76,5,1
40499,40,7,1
42179,54,2,0
28742,96,2,1
10243,13,10,1
22824,85,2,0
37806,94,7,0
39344,52,5,0
28748,81,4,0
28055,91,6,1
12360,68,10,1
59,33,5,1
10118,70,7,0
22931,24,7,1
6643,5,6,0
42524,66,8,0
28753,29,5,1
36806,16,7,1
46992,64,6,0
41005,97,7,1
5146,24,8,0
40991,61,7,1
45139,86,10,1
28704,53,6,1
25264,95,4,1
36310,64,2,1
15313,31,9,0
17016,72,3,1
49199,28,4,1
11946,27,4,0
24600,66,6,1
13990,77,1,1
48748,15,8,1
23878,33,4,1
9457,17,10,0
16970,33,10,1
24333,40,9,1
41015,7,8,0
11515,56,2,1
15543,85,8,1
5528,64,7,0
30892,30,1,0
42008,30,7,0
11340,67,7,0
9928,63,10,1
34162,67,10,1
14308,68,1,0
4519,1,5,1
41048,20,5,1
2699,66,2,1
7319,99,1,1
42532,44,10,1
12019,20,5,0
45420,70,10,1
782,10,4,0
1681,20,8,1
25063,2,4,0
11468,82,6,0
10983,75,4,1
19665,63,1,1
4152,75,3,1
49230,21,6,0
12251,29,7,0
23953,8,2,0
39536,47,7,0
34180,60,2,0
21204,47,7,1
25944,84,4,0
35378,74,8,0
35471,84,1,1
3177,12,6,0
9900,91,1,1
29550,77,1,1
322,91,10,0
19339,70,6,0
21399,13,4,1
10282,59,7,1
33188,35,1,0
44625,5,7,1
42240,12,8,1
40835,1,4,1
36569,7,8,0
41543,57,9,1
2552,23,8,1
49507,80,4,0
39056,99,8,1
35342,23,8,0
24030,30,8,0
26635,40,5,0
39766,26,4,1
41823,33,10,1
49174,39,8,1
40423,28,6,0
49782,42,4,0
20056,96,9,1
29392,83,6,0
23216,56,7,0
10903,39,7,0
36222,57,1,1
47760,50,4,0
20706,72,6,1
37507,59,4,0
46320,65,6,0
23998,15,7,1
45207,60,6,0
31670,36,5,0
33444,24,7,0
42097,87,8,1
16514,14,4,0
48455,74,1,1
19147,48,5,0
22629,6,8,1
5042,93,2,1
9532,42,10,0
7061,71,8,0
7221,40,7,1
26972,75,5,1
38774,83,10,1
8193,85,7,1
3916,88,5,0
39076,4,5,0
28016,90,2,1
986,79,2,1
13524,77,7,0
47719,65,6,1
30337,68,6,0
41311,98,8,0
13246,93,1,1
33908,35,10,1
36850,36,1,1
13171,23,8,0
17742,24,2,0
25309,33,3,1
44890,78,2,0
13834,30,10,0
45858,19,3,0
43871,90,1,0
37239,70,1,1
30050,82,3,1
10658,77,8,1
30435,81,10,0
29164,54,7,1
42683,89,10,1
23423,73,2,0
32269,19,4,1
38402,78,10,0
8822,11,4,1
46744,30,7,1
7230,41,10,0
45276,86,10,1
2793,84,2,1
30347,63,5,1
15914,15,3,0
27006,85,8,0
18405,96,2,0
18147,49,10,0
31185,90,6,1
27782,79,5,1
37439,6,10,1
28596,27,8,1
2420,36,3,1
6547,15,8,0
35986,75,10,1
41364,28,3,1
41255,88,2,1
26705,30,3,1
26889,41,9,1
7850,27,7,1
23810,71,5,0
23536,2,7,1
37984,18,8,0
11249,62,10,1
11302,67,3,1
40579,21,8,0
3968,96,5,0
37318,62,1,1
9596,32,8,1
26562,18,1,0
48591,45,2,0
37506,42,6,1
15848,1,6,1
700,47,2,0
48991,62,5,0
33186,10,3,1
24708,83,3,1
32370,48,8,0
12701,25,3,0
43756,57,2,1
3044,27,7,0
18138,92,4,0
32433,93,1,1
36398,89,5,1
5024,58,8,1
42522,79,5,1
19304,20,3,1
6438,42,1,0
9631,52,8,0
11742,92,6,0
16423,52,1,0
17494,86,9,1
13922,48,8,1
34957,52,2,0
37206,51,6,1
44188,5,8,0
46011,34,4,1
24774,41,7,1
16379,42,1,1
32038,44,4,1
41471,27,2,0
27437,99,1,1
32031,64,9,1
46390,82,7,0
14816,45,5,1
32302,54,8,0
22355,67,1,1
21987,72,4,1
2481,77,10,0
37539,44,1,1
27931,6,1,0
15835,74,4,0
22721,89,4,1
4380,34,6,1
30711,80,1,1
39704,58,6,1
18061,98,6,0
43291,37,1,1
31956,61,6,1
44105,91,10,1
31660,22,8,0
29090,40,1,1
49475,90,8,1
37677,94,9,0
31013,39,3,0
14978,67,10,1
14335,15,8,1
20158,93,4,1
29510,96,9,0
10859,93,6,0
6782,76,8,0
8276,68,5,0
48954,23,5,0
19208,21,10,0
11600,13,8,1
15825,26,1,0
12832,10,9,1
12803,94,5,0
7734,1,5,0
2524,49,1,1
18809,25,5,1
36367,25,3,1
49225,36,9,1
23118,15,7,1
22589,5,9,1
10150,23,1,0
14327,65,7,1
30368,98,1,1
30043,33,8,1
15579,53,7,0
40775,7,6,1
18393,39,9,1
47974,98,6,1
23104,63,3,1
34873,3,2,0
45245,47,1,0
29051,59,9,0
9683,100,10,1
13765,87,7,1
39114,82,2,1
24424,53,5,1
47336,7,7,1
6307,81,5,1
25964,49,10,1
43139,64,1,1
20810,35,5,1
39899,42,4,1
4963,14,10,1
39842,5,1,1
31346,31,10,1
26000,22,3,1
5377,62,2,1
3569,86,3,1
9812,23,8,1
28028,59,2,1
15484,66,3,1
16791,63,5,0
30254,8,9,0
29887,59,4,1
41968,26,2,0
17210,62,8,0
43179,47,10,0
19036,13,4,0
8236,1,5,0
45245,73,6,0
33112,5,6,1
36616,49,2,1
28111,30,8,0
17687,97,1,0
15876,24,1,1
37538,17,7,1
38746,94,5,1
31991,42,8,0
9400,65,8,1
22346,72,7,1
38466,93,4,1
29610,99,3,1
40392,23,8,1
11181,5,8,0
4711,63,10,1
49951,88,7,1
42953,92,9,0
19939,11,10,1
7255,4,10,1
41421,79,6,1
32489,47,10,1
34704,88,1,1
34453,94,6,0
29751,8,2,0
30418,56,6,1
20352,32,9,1
35621,90,3,0
40792,72,5,1
19505,11,4,1
31538,44,7,0
36745,28,2,1
25111,75,9,0
29286,58,7,1
4483,2,8,1
37823,82,4,1
18957,22,10,0
32191,34,8,0
27473,4,8,1
43418,87,1,0
21671,53,3,0
45534,58,3,1
13332,49,5,1
45335,92,9,1
39626,17,7,1
26351,93,7,0
45149,84,2,0
13995,11,4,0
1572,98,2,1
14967,8,7,1
32586,35,5,1
660,76,10,0
20579,69,6,0
27974,34,7,1
45462,55,7,1
1722,42,7,1
3496,71,8,1
5693,67,1,1
9279,44,9,1
38687,70,4,0
31275,45,2,0
8769,75,7,1
4231,30,9,1
17189,67,9,0
49154,32,9,1
46188,30,6,1
40142,96,4,1
23175,6,2,1
17078,94,10,1
24271,46,3,1
17318,43,1,1
12025,51,10,1
4656,77,7,1
42216,20,6,1
45762,97,2,0
31467,1,7,0
1720,35,3,1
25594,26,6,1
42,32,8,1
19389,66,2,1
35023,75,6,1
8399,81,9,1
8263,67,4,1
4174,79,3,1
22718,53,9,1
14677,23,5,1
20844,75,9,1
18506,28,6,0
37986,9,4,0
41568,63,2,1
42985,69,3,1
36378,77,6,0
19157,23,7,1
34378,61,10,1
5788,13,6,1
31090,72,9,1
36880,19,3,1
47033,59,1,0
8024,28,8,0
31282,45,5,1
1277,100,7,0
2089,81,9,1
15005,50,10,1
20147,52,2,1
44764,32,6,1
29504,55,7,0
3637,32,1,0
12212,72,8,0
47188,9,10,1
19452,19,5,1
36695,83,10,1
25270,68,1,1
5440,37,9,1
38936,42,1,1
2306,30,4,1
7967,75,1,1
47907,69,1,1
36385,57,6,1
49656,78,7,1
2550,7,7,1
26285,70,4,1
7545,58,5,0
17509,9,7,1
9547,17,1,0
37091,86,3,0
5107,52,3,1
21466,43,9,0
21553,32,9,1
35271,47,3,1
27068,27,8,0
2923,4,8,1
43139,49,7,1
39927,69,2,1
24523,91,3,1
47783,60,7,0
4046,76,3,1
19128,21,6,1
8324,11,7,1
36521,91,1,1
22071,8,10,0
12136,19,6,1
29162,10,5,1
27289,50,1,0
14331,24,9,1
20589,50,1,0
4973,28,3,1
3119,11,7,0
13335,16,2,1
15893,41,10,0
34247,53,5,1
7367,88,6,1
28967,8,7,1
39119,35,6,0
22606,53,7,0
41111,11,9,1
48282,7,9,0
47154,83,1,0
49277,80,10,1
19450,85,10,0
28166,11,9,0
6075,74,4,0
12413,20,7,1
20798,24,6,1
12428,12,8,0
21979,92,4,1
20192,99,10,0
28804,98,1,1
9343,32,9,0
23795,29,4,1
2063,68,7,1
628,86,8,0
3601,43,2,1
38245,7,6,0
49377,6,1,1
41303,33,7,1
34604,21,4,1
1508,16,4,0
31261,4,10,1
33786,7,1,0
49454,86,5,1
11775,14,1,1
31381,60,9,0
3800,42,6,1
8480,29,6,0
18622,55,7,1
37391,43,2,1
36092,79,6,0
18821,32,1,1
34580,41,8,1
47275,21,10,1
32519,20,4,0
35042,8,8,1
13751,41,2,1
30405,99,9,1
4381,24,7,1
23812,77,10,1
20347,36,6,0
31523,54,2,0
47135,19,9,0
13268,16,7,0
39824,42,8,1
45083,71,5,1
46280,95,10,0
41030,6,8,0
23999,32,8,0
39483,50,3,1
18628,23,7,1
29867,1,9,1
38612,88,4,0
6983,67,3,0
9576,39,10,1
44328,75,3,0
34836,38,10,1
44112,87,10,0
25079,35,2,1
29463,50,8,1
16810,23,3,1
39645,31,5,1
14711,50,8,0
31357,15,4,1
394,1,1,0
22499,18,7,1
23616,40,3,0
19786,65,9,0
25898,63,7,1
29690,36,10,1
30415,31,10,0
32334,20,8,1
4183,21,6,1
37629,84,1,0
36700,26,1,1
48783,7,3,1
16912,35,10,1
38438,30,5,1
30399,54,1,0
17527,20,10,1
27910,15,10,1
6321,80,4,0
45712,71,9,0
1393,96,2,1
20267,7,9,0
37607,30,7,0
34989,76,7,0
39387,35,5,0
10676,70,9,1
3220,68,6,1
20855,84,3,1
40250,86,8,1
13844,44,1,0
17729,59,1,0
43688,74,7,0
7806,77,3,1
38172,33,10,1
6200,25,3,0
21837,63,2,1
15023,57,10,1
15846,21,8,1
14399,60,7,0
49513,90,3,1
11838,94,5,1
36862,27,1,0
44698,32,9,1
21634,61,3,0
13603,40,4,1
39559,85,3,1
22786,68,1,0
17133,55,4,0
33773,74,4,1
35524,60,3,0
44441,65,1,0
35919,75,5,0
1057,79,2,0
21942,46,8,0
25773,45,7,0
19382,20,6,1
23677,47,1,0
20106,2,2,0
44413,63,5,1
42862,84,1,0
46701,91,9,0
9922,50,5,0
42927,19,7,0
11235,92,8,1
24132,50,6,1
28148,34,7,1
5942,85,5,0
35691,27,4,1
7376,21,4,1
6856,2,3,1
33973,12,1,1
48389,47,8,0
21601,43,10,1
44456,55,1,0
30248,92,2,0
39470,8,8,0
46858,8,4,1
24872,93,9,0
18950,39,5,0
10377,6,6,1
39955,60,2,1
48767,67,10,1
16783,1,1,1
25609,28,5,1
35951,85,6,1
30077,51,2,1
19747,86,1,0
26825,81,7,0
21571,11,7,0
10533,71,1,1
44811,94,5,1
26288,65,5,0
22332,33,10,1
15072,47,6,0
30382,11,1,1
837,75,6,0
3756,19,5,1
27921,59,3,0
14668,73,6,0
29436,34,10,0
6123,7,5,0
21244,91,7,0
23450,8,1,0
11405,2,9,1
40911,73,2,0
37310,100,10,1
26427,89,7,1
29699,55,8,0
6736,22,2,1
30106,4,6,0
3,36,6,1
29708,31,9,1
13781,50,7,1
2936,69,7,1
15541,83,8,0
560,33,6,0
45623,45,2,0
16431,55,7,0
1198,66,2,0
24264,65,1,1
12917,93,9,0
16205,66,8,1
36673,43,4,0
12179,63,10,1
45057,36,3,1
11715,53,5,0
44618,74,5,1
36753,87,2,0
39961,26,3,1
42009,59,10,1
31142,13,2,1
28992,40,4,1
32983,33,1,1
27710,15,9,1
47506,78,4,1
37808,93,8,1
7121,2,4,0
22679,48,8,1
21466,32,7,0
24299,97,1,0
38772,31,6,1
6893,8,5,1
46988,52,9,1
9570,40,2,0
7161,33,9,1
36608,3,9,1
36796,81,1,0
41450,3,10,0
45204,69,9,1
6692,97,6,1
10602,44,4,0
34649,33,7,0
3330,58,3,0
34488,8,6,1
49367,54,10,1
15264,12,7,0
17885,60,1,0
26714,68,1,1
12886,24,7,1
151,55,9,1
2082,9,9,0
12741,64,1,1
436,90,2,0
21090,45,3,1
37746,70,1,0
35527,21,5,0
19135,25,8,1
44743,68,5,1
21470,60,5,1
9370,11,3,1
42600,47,5,1
1630,75,7,0
42,59,6,1
44342,15,3,1
39905,74,10,0
9614,26,5,0
6827,90,2,0
25334,84,3,1
45275,68,8,1
11850,17,8,1
10579,69,5,1
12043,61,2,1
13091,88,6,0
12482,3,7,1
3275,24,2,1
29306,10,3,1
31465,61,3,0
42024,51,2,1
33082,58,2,1
9828,48,1,0
31723,61,4,1
32827,36,6,0
34736,33,8,0
2010,56,9,0
33200,45,7,0
20374,32,9,1
2088,56,1,1
26190,17,10,0
9321,27,1,0
21849,55,6,1
36841,55,6,0
22436,3,10,1
27952,72,7,0
36303,16,1,1
25047,95,4,1
7716,92,10,0
49447,29,2,1
4814,45,8,1
5866,25,2,1
13481,74,6,1
7561,44,8,1
45673,71,3,1
1034,63,3,0
523,52,4,1
39738,23,3,0
17727,98,3,1
38030,15,4,1
11732,54,2,1
10957,70,5,1
45358,30,2,0
5511,56,6,0
22984,3,3,1
34994,49,9,0
37080,27,6,1
8297,42,8,1
15621,47,5,1
21788,59,7,0
26121,100,10,0
38767,53,7,1
17309,96,3,0
49127,13,9,1
10355,61,9,1
23846,39,3,1
32926,10,7,0
16099,53,9,1
3169,35,8,1
29266,52,4,0
37277,15,2,1
21952,1,2,1
31291,66,10,1
23792,17,4,0
48187,58,6,0
18937,13,6,0
36400,76,9,1
15006,81,7,0
646,68,6,0
46265,10,6,1
44014,82,5,1
41297,57,2,1
23469,79,3,1
38603,58,4,1
401,85,3,0
23952,82,7,0
7194,93,8,1
24572,11,4,1
8040,96,1,1
5483,60,8,0
11512,6,6,0
6609,85,9,0
35322,43,2,1
1291,72,3,1
25095,69,2,1
40386,13,7,1
1307,6,10,0
24590,81,9,1
1947,77,8,0
25977,80,1,1
2181,72,7,0
30244,13,10,1
43413,15,1,1
18301,72,3,1
22343,85,5,1
30766,84,1,0
41284,46,10,0
4839,52,6,0
25919,69,7,1
38654,46,5,0
8061,77,8,0
44583,96,1,1
11624,54,10,1
6664,64,1,1
1286,77,7,1
18627,82,6,1
32495,44,7,1
28025,19,2,0
1158,98,9,1
12555,66,5,1
3741,76,8,1
16252,67,6,0
2869,86,6,0
40580,39,1,1
11893,70,3,1
34669,36,10,0
10738,10,8,0
26675,72,6,1
21744,20,6,1
20706,86,5,1
27295,7,8,0
33013,16,5,1
21707,29,6,1
27994,38,4,0
13063,15,2,1
37953,20,3,0
41221,64,9,1
15475,78,2,1
30107,84,5,0
26840,94,4,1
26679,76,1,0
11523,9,7,1
48200,55,4,1
18277,52,1,1
36977,50,2,0
42693,4,9,1
33600,78,9,1
16130,85,6,0
1632,34,6,1
40341,27,8,1
753,39,9,1
13139,12,1,0
9139,30,8,1
49360,25,10,0
16206,75,3,1
27333,9,9,1
911,39,1,0
23843,42,9,1
25093,83,8,1
2396,96,7,1
40277,64,5,0
24395,13,10,1
4035,73,1,0
4421,56,9,1
41347,28,2,1
39587,34,2,0
41801,5,1,0
14918,52,9,1
5191,15,10,1
37824,41,1,1
17656,75,2,0
27140,45,10,1
48873,60,4,0
15770,67,1,1
30748,54,9,0
4286,68,10,1
33173,53,1,1
33855,74,10,1
27049,67,3,0
43335,71,4,1
43254,78,5,0
23369,82,5,0
47849,74,1,1
43268,17,4,1
23013,49,8,1
39888,70,7,0
44351,2,9,1
32511,56,5,0
6631,97,5,0
42409,63,5,1
18832,93,3,0
37878,1,8,0
25190,12,6,1
49530,2,5,0
42328,53,7,1
13388,15,4,0
29910,36,6,1
33928,43,6,1
47669,43,5,1
47850,56,9,1
1853,82,3,1
5177,59,10,0
25855,72,2,0
13126,59,2,1
14131,29,2,1
41566,72,2,1
37433,75,5,0
25668,4,3,1
17245,24,2,1
642,31,2,0
21603,71,5,1
